ind1_ano,ind2_ano,species,group_num,group,year,groupyear,kin,obs_hours,grooming,aggression,association2,association.total,coalition,sharing,sex1,sex2,population,demo1,demo2
i063,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,307.75,120,0,2186,5411,0,0,F,F,1,FALSE,FALSE
i063,i089,chimp,4,Kanyawara,2015,Kanyawara__2015,0,360.716666666667,0,0,2015,5141,0,0,F,F,1,FALSE,FALSE
i063,i003,chimp,4,Kanyawara,2015,Kanyawara__2015,0,366.716666666667,0,1,2158,5360,0,0,F,F,1,FALSE,FALSE
i063,i014,chimp,4,Kanyawara,2015,Kanyawara__2015,0,361,3240,0,1883,5600,0,0,F,M,1,FALSE,FALSE
i063,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,301.85,720,1,2374,4980,2,0,F,F,1,FALSE,FALSE
i063,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,341.066666666667,4260,0,1128,3973,0,0,F,F,1,FALSE,FALSE
i063,i064,chimp,4,Kanyawara,2015,Kanyawara__2015,0,367.4,180,0,1666,5279,0,0,F,M,1,FALSE,FALSE
i063,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,282.55,0,0,1834,4840,0,0,F,F,1,FALSE,FALSE
i063,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,265.7,0,0,992,4174,0,0,F,F,1,FALSE,FALSE
i063,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,296.566666666667,0,2,1626,4736,0,0,F,M,1,FALSE,FALSE
i063,i111,chimp,4,Kanyawara,2015,Kanyawara__2015,0,344.483333333333,0,1,2041,4916,2,0,F,F,1,FALSE,FALSE
i081,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,212.6,0,0,2355,5474,0,0,F,F,1,TRUE,TRUE
i081,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,195.133333333333,180,0,1132,4169,0,0,F,M,1,TRUE,FALSE
i081,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,193.166666666667,780,2,2390,5332,0,0,F,M,1,FALSE,FALSE
i081,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,173.066666666667,0,0,1168,4613,0,0,F,F,1,FALSE,FALSE
i081,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,214.583333333333,0,1,1903,5396,0,0,F,M,1,FALSE,FALSE
i081,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,199.966666666667,1080,0,1764,4888,0,0,F,F,1,FALSE,FALSE
i081,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,183.116666666667,0,0,1016,4128,0,0,F,F,1,FALSE,TRUE
i081,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,213.983333333333,0,0,1579,4761,0,0,F,M,1,FALSE,FALSE
i097,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,251.816666666667,0,0,696,4880,0,0,F,F,1,TRUE,TRUE
i097,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,265.033333333333,1860,4,745,5228,0,0,F,M,1,FALSE,FALSE
i097,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,234.35,0,0,326,2722,0,0,F,M,1,TRUE,FALSE
i097,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,261.066666666667,0,0,695,3555,0,0,F,F,1,FALSE,FALSE
i097,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,232.383333333333,0,4,740,4729,0,0,F,M,1,FALSE,FALSE
i097,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,212.283333333333,0,0,343,3185,0,0,F,F,1,FALSE,FALSE
i097,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,289.833333333333,0,0,767,3167,0,0,F,F,1,FALSE,FALSE
i097,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,264.683333333333,0,0,719,4895,0,0,F,F,1,FALSE,FALSE
i097,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,253.8,0,0,588,4458,0,0,F,M,1,FALSE,FALSE
i097,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,264.383333333333,480,0,795,4527,0,0,F,F,1,FALSE,FALSE
i097,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,258.483333333333,0,1,944,4135,0,0,F,F,1,TRUE,TRUE
i097,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,239.183333333333,300,0,520,3879,0,0,F,F,1,FALSE,FALSE
i097,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,222.333333333333,0,0,258,2633,0,0,F,F,1,FALSE,TRUE
i097,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,253.2,240,1,524,3563,0,0,F,M,1,FALSE,FALSE
i002,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,344.933333333333,0,0,2798,5325,2,0,F,F,1,FALSE,FALSE
i002,i106,chimp,4,Kanyawara,2015,Kanyawara__2015,0,465.6,1620,9,3155,5693,0,0,F,M,1,FALSE,FALSE
i002,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,358.15,0,0,3043,5477,0,0,F,M,1,FALSE,FALSE
i002,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,327.466666666667,0,4,1374,4221,0,0,F,M,1,FALSE,FALSE
i002,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,354.183333333333,180,0,1747,5050,1,0,F,F,1,FALSE,FALSE
i002,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,325.5,120,3,2689,5327,0,0,F,M,1,FALSE,FALSE
i002,i051,chimp,4,Kanyawara,2015,Kanyawara__2015,0,451.916666666667,10320,7,3237,5612,0,0,F,M,1,FALSE,FALSE
i002,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,305.4,0,0,1493,4582,0,0,F,F,1,FALSE,FALSE
i002,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,382.95,0,0,1273,5208,0,0,F,F,1,FALSE,FALSE
i002,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,357.8,2040,0,2669,5492,0,0,F,F,1,FALSE,FALSE
i002,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,346.916666666667,0,0,2574,5019,0,0,F,M,1,FALSE,FALSE
i002,i102,chimp,4,Kanyawara,2015,Kanyawara__2015,0,482.983333333333,360,0,2430,6030,0,0,F,F,1,FALSE,FALSE
i002,i092,chimp,4,Kanyawara,2015,Kanyawara__2015,0,456.433333333333,540,7,2965,5722,0,0,F,M,1,FALSE,FALSE
i002,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,357.5,0,0,2411,5458,0,0,F,F,1,FALSE,FALSE
i002,i089,chimp,4,Kanyawara,2015,Kanyawara__2015,0,410.466666666667,60,0,2062,5366,0,0,F,F,1,FALSE,FALSE
i002,i003,chimp,4,Kanyawara,2015,Kanyawara__2015,0,416.466666666667,0,0,2385,5405,1,0,F,F,1,FALSE,FALSE
i002,i014,chimp,4,Kanyawara,2015,Kanyawara__2015,0,410.75,11280,7,2839,4916,0,0,F,M,1,FALSE,FALSE
i002,i063,chimp,4,Kanyawara,2015,Kanyawara__2015,0,434.183333333333,0,2,1973,5675,0,0,F,F,1,FALSE,FALSE
i002,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,351.6,120,3,1956,5670,1,0,F,F,1,FALSE,FALSE
i002,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,390.816666666667,0,0,578,4795,0,0,F,F,1,FALSE,FALSE
i002,i064,chimp,4,Kanyawara,2015,Kanyawara__2015,1,417.15,10620,0,2217,5000,0,0,F,M,1,FALSE,FALSE
i002,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,1,332.3,17640,0,2009,4937,0,0,F,F,1,FALSE,FALSE
i002,i028,chimp,4,Kanyawara,2015,Kanyawara__2015,1,452.75,9180,0,2996,5428,2,0,F,M,1,FALSE,FALSE
i002,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,315.45,0,0,1341,4097,0,0,F,F,1,FALSE,FALSE
i002,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,346.316666666667,0,4,2237,4397,0,0,F,M,1,FALSE,FALSE
i002,i084,chimp,4,Kanyawara,2015,Kanyawara__2015,0,478.95,0,0,2178,5004,0,0,F,F,1,FALSE,FALSE
i002,i111,chimp,4,Kanyawara,2015,Kanyawara__2015,0,394.233333333333,60,2,1861,5368,2,0,F,F,1,FALSE,FALSE
i002,i009,chimp,4,Kanyawara,2015,Kanyawara__2015,0,462.733333333333,720,0,2491,5384,0,0,F,M,1,FALSE,FALSE
i064,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,278.15,900,1,2247,5173,0,0,M,F,1,TRUE,FALSE
i064,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,291.366666666667,60,0,2569,5248,0,0,M,M,1,FALSE,FALSE
i064,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,260.683333333333,1980,1,1386,3506,0,0,M,M,1,TRUE,FALSE
i064,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,287.4,0,1,1532,4562,0,0,M,F,1,FALSE,FALSE
i064,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,258.716666666667,660,0,2209,5104,0,0,M,M,1,FALSE,FALSE
i064,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,238.616666666667,0,1,1379,3993,0,0,M,F,1,FALSE,FALSE
i064,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,316.166666666667,0,0,1143,4635,0,0,M,F,1,FALSE,FALSE
i064,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,291.016666666667,360,0,2096,5362,0,0,M,F,1,FALSE,FALSE
i064,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,280.133333333333,0,0,2105,4785,0,0,M,M,1,FALSE,FALSE
i064,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,290.716666666667,0,0,1996,5170,0,0,M,F,1,FALSE,FALSE
i064,i089,chimp,4,Kanyawara,2015,Kanyawara__2015,0,343.683333333333,1020,0,1850,4875,0,0,M,F,1,FALSE,FALSE
i064,i003,chimp,4,Kanyawara,2015,Kanyawara__2015,0,349.683333333333,360,0,1947,5140,0,0,M,F,1,FALSE,FALSE
i064,i014,chimp,4,Kanyawara,2015,Kanyawara__2015,0,343.966666666667,1380,0,2222,4830,2,0,M,M,1,FALSE,FALSE
i064,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,284.816666666667,3000,1,1749,5174,0,0,M,F,1,TRUE,FALSE
i064,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,324.033333333333,360,1,545,4125,0,0,M,F,1,TRUE,FALSE
i064,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,1,265.516666666667,180,0,1831,4412,0,0,M,F,1,FALSE,FALSE
i064,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,248.666666666667,600,0,1212,3523,0,0,M,F,1,FALSE,FALSE
i064,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,279.533333333333,240,1,1813,4118,0,0,M,M,1,FALSE,FALSE
i064,i111,chimp,4,Kanyawara,2015,Kanyawara__2015,0,327.45,660,0,1566,4960,0,0,M,F,1,FALSE,FALSE
i019,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,175.833333333333,0,0,1338,3283,0,0,F,M,1,FALSE,FALSE
i019,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,173.866666666667,0,0,1940,5102,0,0,F,M,1,FALSE,FALSE
i019,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,153.766666666667,780,2,1554,3547,0,0,F,F,1,FALSE,FALSE
i019,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,163.816666666667,0,0,1252,3212,0,0,F,F,1,FALSE,FALSE
i028,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,313.75,0,0,3014,5613,0,0,M,F,1,FALSE,FALSE
i028,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,326.966666666667,780,1,3345,5679,0,0,M,M,1,FALSE,FALSE
i028,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,296.283333333333,0,0,1360,4739,0,0,M,M,1,FALSE,FALSE
i028,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,323,0,2,2045,5256,0,0,M,F,1,FALSE,FALSE
i028,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,294.316666666667,480,0,3040,5480,0,0,M,M,1,FALSE,FALSE
i028,i051,chimp,4,Kanyawara,2015,Kanyawara__2015,0,420.733333333333,2400,4,3622,5731,0,0,M,M,1,FALSE,FALSE
i028,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,274.216666666667,2100,3,1726,4853,0,0,M,F,1,FALSE,FALSE
i028,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,351.766666666667,1140,0,1572,5413,0,0,M,F,1,FALSE,FALSE
i028,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,326.616666666667,60,0,2702,5963,0,0,M,F,1,FALSE,FALSE
i028,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,315.733333333333,1260,2,2657,5440,0,0,M,M,1,FALSE,FALSE
i028,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,326.316666666667,0,0,2714,5659,0,0,M,F,1,FALSE,FALSE
i028,i089,chimp,4,Kanyawara,2015,Kanyawara__2015,0,379.283333333333,0,4,2568,5364,0,0,M,F,1,FALSE,FALSE
i028,i003,chimp,4,Kanyawara,2015,Kanyawara__2015,0,385.283333333333,120,0,2676,5618,1,0,M,F,1,FALSE,FALSE
i028,i014,chimp,4,Kanyawara,2015,Kanyawara__2015,0,379.566666666667,300,2,2791,5468,0,0,M,M,1,FALSE,FALSE
i028,i063,chimp,4,Kanyawara,2015,Kanyawara__2015,0,403,1500,1,2149,6003,0,0,M,F,1,FALSE,FALSE
i028,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,320.416666666667,1620,1,2317,5813,0,0,M,F,1,FALSE,FALSE
i028,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,359.633333333333,540,1,592,5285,0,0,M,F,1,FALSE,FALSE
i028,i064,chimp,4,Kanyawara,2015,Kanyawara__2015,1,385.966666666667,0,1,2782,4939,1,0,M,M,1,FALSE,FALSE
i028,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,1,301.116666666667,0,0,2299,5151,0,0,M,F,1,FALSE,FALSE
i028,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,284.266666666667,0,0,1244,4698,0,0,M,F,1,FALSE,FALSE
i028,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,315.133333333333,0,1,1960,5178,0,0,M,M,1,FALSE,FALSE
i028,i111,chimp,4,Kanyawara,2015,Kanyawara__2015,0,363.05,60,3,2143,5590,0,0,M,F,1,FALSE,FALSE
i060,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,136.916666666667,0,1,1108,2485,0,0,F,F,1,FALSE,FALSE
i069,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,207.316666666667,0,0,2193,4644,0,0,M,F,1,FALSE,FALSE
i069,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,189.85,960,0,1550,2759,0,0,M,M,1,FALSE,FALSE
i069,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,187.883333333333,0,0,2053,4677,0,0,M,M,1,FALSE,FALSE
i069,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,167.783333333333,0,0,1344,3445,0,0,M,F,1,FALSE,FALSE
i069,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,194.683333333333,0,2,1701,3959,0,0,M,F,1,FALSE,FALSE
i069,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,1,177.833333333333,1560,0,1408,2744,0,0,M,F,1,FALSE,FALSE
i084,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,339.95,0,0,2098,5287,0,0,F,F,1,TRUE,FALSE
i084,i106,chimp,4,Kanyawara,2015,Kanyawara__2015,0,460.616666666667,2460,8,2418,5692,0,0,F,M,1,FALSE,FALSE
i084,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,353.166666666667,360,0,2337,5445,0,0,F,M,1,FALSE,FALSE
i084,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,322.483333333333,0,15,1303,3554,0,0,F,M,1,TRUE,FALSE
i084,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,349.2,0,0,1389,4670,0,0,F,F,1,FALSE,FALSE
i084,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,320.516666666667,0,2,1888,5390,0,0,F,M,1,FALSE,FALSE
i084,i051,chimp,4,Kanyawara,2015,Kanyawara__2015,0,446.933333333333,4620,4,2480,5631,0,0,F,M,1,FALSE,FALSE
i084,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,300.416666666667,360,1,1347,3990,0,0,F,F,1,FALSE,FALSE
i084,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,377.966666666667,0,0,1087,4656,0,0,F,F,1,FALSE,FALSE
i084,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,352.816666666667,0,1,2329,5094,0,0,F,F,1,FALSE,FALSE
i084,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,341.933333333333,0,0,1891,4964,0,0,F,M,1,FALSE,FALSE
i084,i092,chimp,4,Kanyawara,2015,Kanyawara__2015,0,451.45,2280,1,2354,5595,0,0,F,M,1,FALSE,FALSE
i084,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,352.516666666667,0,0,1894,5237,0,0,F,F,1,FALSE,FALSE
i084,i089,chimp,4,Kanyawara,2015,Kanyawara__2015,0,405.483333333333,0,0,1778,4912,0,0,F,F,1,FALSE,FALSE
i084,i003,chimp,4,Kanyawara,2015,Kanyawara__2015,0,411.483333333333,0,0,1844,5208,0,0,F,F,1,FALSE,FALSE
i084,i014,chimp,4,Kanyawara,2015,Kanyawara__2015,0,405.766666666667,4020,0,2125,4892,0,0,F,M,1,FALSE,FALSE
i084,i063,chimp,4,Kanyawara,2015,Kanyawara__2015,0,429.2,0,0,1869,5041,0,0,F,F,1,FALSE,FALSE
i084,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,346.616666666667,0,0,1551,5337,0,0,F,F,1,TRUE,FALSE
i084,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,385.833333333333,0,0,511,4124,0,0,F,F,1,TRUE,FALSE
i084,i064,chimp,4,Kanyawara,2015,Kanyawara__2015,0,412.166666666667,19680,3,2368,4111,0,0,F,M,1,TRUE,FALSE
i084,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,327.316666666667,0,0,1851,4357,0,0,F,F,1,FALSE,FALSE
i084,i028,chimp,4,Kanyawara,2015,Kanyawara__2015,0,447.766666666667,5040,6,2375,5311,0,0,F,M,1,FALSE,FALSE
i084,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,310.466666666667,0,0,1193,3507,0,0,F,F,1,FALSE,FALSE
i084,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,341.333333333333,0,5,1693,4203,0,0,F,M,1,FALSE,FALSE
i084,i111,chimp,4,Kanyawara,2015,Kanyawara__2015,0,389.25,0,0,1433,5058,0,0,F,F,1,FALSE,FALSE
i084,i009,chimp,4,Kanyawara,2015,Kanyawara__2015,0,457.75,0,1,2047,5090,0,0,F,M,1,FALSE,FALSE
i111,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,255.233333333333,0,0,2197,5235,1,0,F,F,1,FALSE,FALSE
i111,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,268.45,0,1,2286,5543,0,0,F,M,1,FALSE,FALSE
i111,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,237.766666666667,0,2,1053,3851,0,0,F,M,1,FALSE,FALSE
i111,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,264.483333333333,0,0,1898,4208,0,0,F,F,1,FALSE,FALSE
i111,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,235.8,180,1,2232,5093,0,0,F,M,1,FALSE,FALSE
i111,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,215.7,0,0,1201,4183,0,0,F,F,1,FALSE,FALSE
i111,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,293.25,0,0,1708,4082,1,0,F,F,1,FALSE,FALSE
i111,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,268.1,0,0,2071,5399,0,0,F,F,1,FALSE,FALSE
i111,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,257.216666666667,0,0,1788,5114,0,0,F,M,1,FALSE,FALSE
i111,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,267.8,360,2,2239,4939,0,0,F,F,1,FALSE,FALSE
i111,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,261.9,420,2,2829,4106,7,0,F,F,1,FALSE,FALSE
i111,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,301.116666666667,0,1,896,3786,0,0,F,F,1,FALSE,FALSE
i111,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,242.6,0,0,1535,4720,0,0,F,F,1,FALSE,FALSE
i111,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,225.75,0,0,952,3795,0,0,F,F,1,FALSE,FALSE
i111,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,256.616666666667,60,8,1454,4489,0,0,F,M,1,FALSE,FALSE
i009,i025,chimp,4,Kanyawara,2015,Kanyawara__2015,0,323.733333333333,660,2,2779,5299,0,0,M,F,1,FALSE,FALSE
i009,i046,chimp,4,Kanyawara,2015,Kanyawara__2015,0,336.95,660,0,3098,5377,0,0,M,M,1,FALSE,FALSE
i009,i075,chimp,4,Kanyawara,2015,Kanyawara__2015,0,306.266666666667,4680,1,1395,4155,4,0,M,M,1,FALSE,FALSE
i009,i096,chimp,4,Kanyawara,2015,Kanyawara__2015,0,332.983333333333,0,2,1937,4815,1,0,M,F,1,FALSE,FALSE
i009,i017,chimp,4,Kanyawara,2015,Kanyawara__2015,0,304.3,1320,1,2914,5057,1,0,M,M,1,FALSE,FALSE
i009,i051,chimp,4,Kanyawara,2015,Kanyawara__2015,0,430.716666666667,3060,4,3465,5339,3,0,M,M,1,FALSE,FALSE
i009,i045,chimp,4,Kanyawara,2015,Kanyawara__2015,0,284.2,0,0,1631,4399,0,0,M,F,1,FALSE,FALSE
i009,i067,chimp,4,Kanyawara,2015,Kanyawara__2015,0,361.75,0,0,1385,5051,0,0,M,F,1,FALSE,FALSE
i009,i110,chimp,4,Kanyawara,2015,Kanyawara__2015,0,336.6,0,0,2393,5723,0,0,M,F,1,FALSE,FALSE
i009,i043,chimp,4,Kanyawara,2015,Kanyawara__2015,0,325.716666666667,8700,0,2921,4627,0,0,M,M,1,FALSE,FALSE
i009,i092,chimp,4,Kanyawara,2015,Kanyawara__2015,0,435.233333333333,1920,7,3150,5492,3,0,M,M,1,FALSE,FALSE
i009,i137,chimp,4,Kanyawara,2015,Kanyawara__2015,0,336.3,0,0,2354,5470,0,0,M,F,1,FALSE,FALSE
i009,i089,chimp,4,Kanyawara,2015,Kanyawara__2015,0,389.266666666667,0,2,2064,5319,0,0,M,F,1,FALSE,FALSE
i009,i003,chimp,4,Kanyawara,2015,Kanyawara__2015,0,395.266666666667,1200,2,2305,5440,0,0,M,F,1,FALSE,FALSE
i009,i014,chimp,4,Kanyawara,2015,Kanyawara__2015,0,389.55,8220,3,2638,5072,2,0,M,M,1,FALSE,FALSE
i009,i063,chimp,4,Kanyawara,2015,Kanyawara__2015,0,412.983333333333,0,0,1894,5709,0,0,M,F,1,FALSE,FALSE
i009,i081,chimp,4,Kanyawara,2015,Kanyawara__2015,0,330.4,1020,0,2046,5535,0,0,M,F,1,FALSE,FALSE
i009,i097,chimp,4,Kanyawara,2015,Kanyawara__2015,0,369.616666666667,0,0,558,4770,0,0,M,F,1,FALSE,FALSE
i009,i064,chimp,4,Kanyawara,2015,Kanyawara__2015,0,395.95,14220,1,2453,4719,1,0,M,M,1,FALSE,FALSE
i009,i019,chimp,4,Kanyawara,2015,Kanyawara__2015,0,311.1,2460,0,1962,4939,0,0,M,F,1,FALSE,FALSE
i009,i028,chimp,4,Kanyawara,2015,Kanyawara__2015,0,431.55,780,0,3019,5360,0,0,M,M,1,FALSE,FALSE
i009,i060,chimp,4,Kanyawara,2015,Kanyawara__2015,0,294.25,600,0,1209,4184,0,0,M,F,1,FALSE,FALSE
i009,i069,chimp,4,Kanyawara,2015,Kanyawara__2015,0,325.116666666667,2400,0,2063,4526,1,0,M,M,1,FALSE,FALSE
i009,i111,chimp,4,Kanyawara,2015,Kanyawara__2015,0,373.033333333333,0,1,1829,5355,0,0,M,F,1,FALSE,FALSE
i090,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,86.01222222185,3316,3,601,1832,0,0,M,M,3,FALSE,FALSE
i120,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,91.8072222217667,0,2,634,2061,0,0,M,M,3,FALSE,TRUE
i083,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,85.69749999865,334,1,667,1730,0,0,M,M,3,FALSE,FALSE
i052,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,92.3930555551167,6236,0,703,1842,0,0,F,M,3,FALSE,FALSE
i054,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,90.51222222135,92,0,695,1818,0,0,F,M,3,FALSE,TRUE
i078,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,91.9966666666667,5673,4,726,1921,0,1,M,M,3,FALSE,TRUE
i094,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,89.9308333325,1905,0,653,1883,0,0,F,M,3,FALSE,TRUE
i010,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,98.8002777774167,0,0,642,2115,0,0,F,M,3,FALSE,TRUE
i128,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,84.9969444447333,0,2,637,1971,0,0,F,M,3,FALSE,TRUE
i020,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,87.7536111105667,0,0,838,1971,0,0,F,M,3,FALSE,FALSE
i011,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,87.54861111025,0,2,680,1941,0,0,F,M,3,FALSE,FALSE
i072,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,89.7980555543167,0,0,902,2093,0,0,F,M,3,FALSE,FALSE
i114,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,83.68888888835,0,0,626,1669,0,1,F,M,3,FALSE,FALSE
i117,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,83.0836111110167,0,0,665,1638,0,0,M,M,3,FALSE,FALSE
i058,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,101.1616666662,597,0,476,1938,0,0,F,M,3,FALSE,FALSE
i062,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,88.38749999905,218,1,668,2083,0,0,F,M,3,FALSE,FALSE
i104,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,85.6230555543,0,1,439,1719,0,0,F,M,3,FALSE,TRUE
i127,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,85.9338888884667,0,1,599,1871,0,0,M,M,3,FALSE,FALSE
i004,i070,bonobo,1,Bompusa,2015,Bompusa__2015,0,87.24611111055,0,1,554,1861,0,2,F,M,3,FALSE,FALSE
i120,i090,bonobo,1,Bompusa,2015,Bompusa__2015,0,91.2755555552833,4064,7,674,1896,0,1,M,M,3,FALSE,FALSE
