"individual1","individual2","dyadID","food","foraging_group_membership","foraging_help","friendship","sex1","sex2","partners","kin"
"SB74","SB65","SB65_SB74",0,0,0,0,"m","f",0,0
"SB82","SB65","SB65_SB82",0,0,0,0,"m","f",0,0.5
"SB18","SB65","SB18_SB65",0,0,0,0,"m","f",0,0
"SB124","SB65","SB124_SB65",0,0,0,0,"m","f",0,0
"SB26","SB65","SB26_SB65",0,0,0,0,"m","f",0,0
"SB33","SB65","SB33_SB65",0,0,0,0,"m","f",0,0
"SB1","SB65","SB1_SB65",0,0,0,0,"m","f",0,0.0625
"SB38","SB65","SB38_SB65",0,0,0,0,"m","f",0,0
"SB10","SB65","SB10_SB65",0,0,0,0,"m","f",0,0
"SB102","SB65","SB102_SB65",0,0,0,0,"m","f",0,0
"SB106","SB65","SB106_SB65",0,0,0,0,"m","f",0,0
"SB116","SB65","SB116_SB65",0,0,0,0,"m","f",0,0
"SB88","SB65","SB65_SB88",0,0,0,0,"m","f",0,0
"SB80","SB65","SB65_SB80",1,0,0,0,"f","f",0,0
"SB79","SB65","SB65_SB79",0,0,0,0,"m","f",0,0
"SB82","SB74","SB74_SB82",0,0,0,0,"m","m",0,0
"SB18","SB74","SB18_SB74",0,0,0,0,"m","m",0,0
"SB124","SB74","SB124_SB74",0,0,0,0,"m","m",0,0
"SB26","SB74","SB26_SB74",0,0,0,0,"m","m",0,0
"SB33","SB74","SB33_SB74",0,0,0,0,"m","m",0,0
"SB1","SB74","SB1_SB74",0,0,0,0,"m","m",0,0
"SB38","SB74","SB38_SB74",0,0,0,0,"m","m",0,0
"SB10","SB74","SB10_SB74",0,0,0,0,"m","m",0,0
"SB102","SB74","SB102_SB74",0,0,0,0,"m","m",0,0
"SB106","SB74","SB106_SB74",0,0,0,0,"m","m",0,0
"SB116","SB74","SB116_SB74",0,0,0,0,"m","m",0,0
"SB88","SB74","SB74_SB88",0,0,0,0,"m","m",0,0
"SB80","SB74","SB74_SB80",0,0,0,0,"f","m",0,0
"SB79","SB74","SB74_SB79",0,0,0,0,"m","m",0,0
"SB18","SB82","SB18_SB82",0,0,0,0,"m","m",0,0
"SB124","SB82","SB124_SB82",0,0,0,0,"m","m",0,0.03125
"SB26","SB82","SB26_SB82",0,0,0,0,"m","m",0,0
"SB33","SB82","SB33_SB82",0,0,0,0,"m","m",0,0.03125
"SB1","SB82","SB1_SB82",0,0,0,0,"m","m",0,0.03125
"SB38","SB82","SB38_SB82",0,0,0,0,"m","m",0,0
"SB10","SB82","SB10_SB82",0,0,0,0,"m","m",0,0
"SB102","SB82","SB102_SB82",0,0,0,0,"m","m",0,0
"SB106","SB82","SB106_SB82",0,0,0,0,"m","m",0,0
"SB116","SB82","SB116_SB82",0,0,0,0,"m","m",0,0
"SB88","SB82","SB82_SB88",0,0,0,0,"m","m",0,0
"SB80","SB82","SB80_SB82",0,0,0,0,"f","m",0,0
"SB79","SB82","SB79_SB82",0,0,0,0,"m","m",0,0
"SB124","SB18","SB124_SB18",0,0,0,0,"m","m",0,0
"SB26","SB18","SB18_SB26",0,0,0,2,"m","m",0,0.5
"SB33","SB18","SB18_SB33",0,0,0,2,"m","m",0,0
"SB1","SB18","SB1_SB18",0,0,0,0,"m","m",0,0
"SB38","SB18","SB18_SB38",0,0,0,0,"m","m",0,0
"SB10","SB18","SB10_SB18",0,0,0,1,"m","m",0,0
"SB102","SB18","SB102_SB18",0,0,0,0,"m","m",0,0
"SB106","SB18","SB106_SB18",0,0,0,0,"m","m",0,0
"SB116","SB18","SB116_SB18",0,0,0,0,"m","m",0,0
"SB88","SB18","SB18_SB88",0,0,0,0,"m","m",0,0
"SB80","SB18","SB18_SB80",0,0,0,0,"f","m",0,0
"SB79","SB18","SB18_SB79",0,0,0,0,"m","m",0,0
"SB26","SB124","SB124_SB26",0,0,0,0,"m","m",0,0
"SB33","SB124","SB124_SB33",0,0,0,0,"m","m",0,0.03125
"SB1","SB124","SB1_SB124",0,0,0,0,"m","m",0,0
"SB38","SB124","SB124_SB38",0,0,0,0,"m","m",0,0
"SB10","SB124","SB10_SB124",0,0,0,0,"m","m",0,0
"SB102","SB124","SB102_SB124",0,0,0,0,"m","m",0,0
"SB106","SB124","SB106_SB124",0,0,0,0,"m","m",0,0
"SB116","SB124","SB116_SB124",0,0,0,0,"m","m",0,0
"SB88","SB124","SB124_SB88",0,0,0,0,"m","m",0,0
"SB80","SB124","SB124_SB80",0,0,0,0,"f","m",0,0
"SB79","SB124","SB124_SB79",0,0,0,0,"m","m",0,0
"SB33","SB26","SB26_SB33",0,0,0,0,"m","m",0,0
"SB1","SB26","SB1_SB26",0,0,0,2,"m","m",0,0
"SB38","SB26","SB26_SB38",0,0,0,1,"m","m",0,0
"SB10","SB26","SB10_SB26",0,0,0,0,"m","m",0,0
"SB102","SB26","SB102_SB26",0,0,0,0,"m","m",0,0
"SB106","SB26","SB106_SB26",0,0,0,0,"m","m",0,0
"SB116","SB26","SB116_SB26",0,0,0,0,"m","m",0,0
"SB88","SB26","SB26_SB88",0,0,0,0,"m","m",0,0
"SB80","SB26","SB26_SB80",0,0,0,0,"f","m",0,0
"SB79","SB26","SB26_SB79",0,0,0,0,"m","m",0,0
"SB1","SB33","SB1_SB33",0,0,0,2,"m","m",0,0
"SB38","SB33","SB33_SB38",0,0,0,2,"m","m",0,0
"SB10","SB33","SB10_SB33",0,0,0,0,"m","m",0,0
"SB102","SB33","SB102_SB33",0,0,0,0,"m","m",0,0
"SB106","SB33","SB106_SB33",0,0,0,0,"m","m",0,0
"SB116","SB33","SB116_SB33",0,0,0,0,"m","m",0,0
"SB88","SB33","SB33_SB88",0,0,0,0,"m","m",0,0
"SB80","SB33","SB33_SB80",0,0,0,0,"f","m",0,0
"SB79","SB33","SB33_SB79",0,0,0,0,"m","m",0,0
"SB38","SB1","SB1_SB38",0,2,0,1,"m","m",0,0
"SB10","SB1","SB1_SB10",0,1,0,2,"m","m",0,0
"SB102","SB1","SB1_SB102",0,0,0,0,"m","m",0,0
"SB106","SB1","SB1_SB106",0,0,0,0,"m","m",0,0
"SB116","SB1","SB1_SB116",0,0,0,0,"m","m",0,0
"SB88","SB1","SB1_SB88",0,0,0,0,"m","m",0,0
"SB80","SB1","SB1_SB80",0,0,0,0,"f","m",0,0
"SB79","SB1","SB1_SB79",0,0,0,0,"m","m",0,0
"SB10","SB38","SB10_SB38",0,0,0,0,"m","m",0,0
"SB102","SB38","SB102_SB38",0,0,0,0,"m","m",0,0
"SB106","SB38","SB106_SB38",0,0,0,0,"m","m",0,0
"SB116","SB38","SB116_SB38",0,0,0,0,"m","m",0,0
"SB88","SB38","SB38_SB88",0,0,0,0,"m","m",0,0
"SB80","SB38","SB38_SB80",0,0,0,0,"f","m",0,0
"SB79","SB38","SB38_SB79",0,0,0,0,"m","m",0,0
"SB102","SB10","SB10_SB102",0,0,0,0,"m","m",0,0
"SB106","SB10","SB10_SB106",0,0,0,0,"m","m",0,0
"SB116","SB10","SB10_SB116",0,0,0,0,"m","m",0,0
"SB88","SB10","SB10_SB88",0,0,0,0,"m","m",0,0
"SB80","SB10","SB10_SB80",0,0,0,0,"f","m",0,0
"SB79","SB10","SB10_SB79",0,0,0,0,"m","m",0,0
"SB106","SB102","SB102_SB106",0,0,0,0,"m","m",0,0
"SB116","SB102","SB102_SB116",0,0,0,0,"m","m",0,0
"SB88","SB102","SB102_SB88",0,0,0,0,"m","m",0,0
"SB80","SB102","SB102_SB80",0,0,0,0,"f","m",0,0
"SB79","SB102","SB102_SB79",0,0,0,0,"m","m",0,0
"SB116","SB106","SB106_SB116",0,0,0,0,"m","m",0,0.5
"SB88","SB106","SB106_SB88",0,0,0,0,"m","m",0,0.5
"SB80","SB106","SB106_SB80",0,0,0,0,"f","m",0,0
"SB79","SB106","SB106_SB79",0,0,0,0,"m","m",0,0
"SB88","SB116","SB116_SB88",0,0,0,0,"m","m",0,0.5
"SB80","SB116","SB116_SB80",0,0,0,0,"f","m",0,0
"SB79","SB116","SB116_SB79",0,0,0,0,"m","m",0,0
"SB80","SB88","SB80_SB88",0,0,0,0,"f","m",0,0
"SB79","SB88","SB79_SB88",0,0,0,0,"m","m",0,0
"SB79","SB80","SB79_SB80",1,1,1,0,"m","f",1,0
